date, registeredUsers, appOpens
2018-1Q,Oppo,297896,0.11074003140464408
2018-1Q,Apple,124833,0.04640549164921964
2018-1Q,Realme,107796,0.040072147411496006
2018-1Q,OnePlus,85786,0.03189013727636087
2018-1Q,Lenovo,74654,0.02775192115531024
2018-1Q,Motorola,65692,0.024420382089836316
2018-1Q,Huawei,32104,0.01193435953559193
2018-1Q,Others,231992,0.08624084031214313
2020-4Q,Vivo,3159752,0.23224585476600385
2020-4Q,Xiaomi,2998305,0.2203792916577577
2020-4Q,Samsung,2800655,0.20585176127103727
2020-4Q,Oppo,2016643,0.14822586623661552
2020-4Q,Realme,592948,0.04358244415757707
2020-4Q,Apple,456563,0.03355797043234122
2020-4Q,OnePlus,249222,0.018318139023724967
2020-4Q,Lenovo,223106,0.016398579278824432
2020-4Q,Motorola,170289,0.012516461533135521
2020-4Q,Huawei,144035,0.010586758609922984
2020-4Q,Others,793685,0.05833687303305948
2020-3Q,Vivo,2833786,0.22728751804541714
2020-3Q,Xiaomi,2792901,0.22400828306603376
2020-3Q,Samsung,2570866,0.20619967505215617
2020-3Q,Oppo,1827108,0.14654559042952645
2020-3Q,Realme,525717,0.04216582061040691
2020-3Q,Apple,425591,0.03413508362751003
2020-3Q,OnePlus,236755,0.01898924489528946
2020-3Q,Lenovo,211958,0.01700036902923175
2020-3Q,Motorola,164618,0.013203402319582523
2020-3Q,Huawei,135946,0.010903727002745542
2020-3Q,Others,742601,0.05956128592210026
2020-2Q,Xiaomi,2596510,0.22791083765622014
2020-2Q,Vivo,2517289,0.2209571480998682
2020-2Q,Samsung,2358840,0.20704915455630762
2020-2Q,Oppo,1638925,0.14385801310440577
2020-2Q,Realme,464677,0.04078741245347771
2020-2Q,Apple,399962,0.0351069991837725
2020-2Q,OnePlus,225499,0.019793363391876012
2020-2Q,Lenovo,199446,0.017506539519271055
2020-2Q,Motorola,159087,0.013963994527352136
2020-2Q,Huawei,128197,0.011252598932803823
2020-2Q,Others,704225,0.06181393857464505
2020-1Q,Xiaomi,2375291,0.23151338670581997
2020-1Q,Vivo,2206536,0.21506527926401992
2020-1Q,Samsung,2139753,0.20855611533236912
2020-1Q,Oppo,1429059,0.13928663430814683
2020-1Q,Realme,411217,0.040080242943288706
2020-1Q,Apple,377075,0.03675251170997451
2020-1Q,OnePlus,216733,0.021124397322649088
2020-1Q,Lenovo,183981,0.017932145745310137
2020-1Q,Motorola,152517,0.014865432151349684
2020-1Q,Huawei,119412,0.011638774589435725
2020-1Q,Others,648269,0.06318507992763632
2024-2Q,null,null,null
2024-1Q,null,null,null
2021-4Q,Xiaomi,4718889,0.27220201729570426
2021-4Q,Samsung,3142992,0.18129876815162638
2021-4Q,Vivo,2818559,0.16258433831924482
2021-4Q,Oppo,2164915,0.12487986690802211
2021-4Q,Realme,2149920,0.12401490287743162
2021-4Q,Infinix,342716,0.019769057199589685
2021-4Q,Tecno,233246,0.013454444833551675
2021-4Q,Motorola,220257,0.012705193897016846
2021-4Q,Huawei,214582,0.012377840054162497
2021-4Q,Apple,144021,0.008307634854929755
2021-4Q,Others,1185884,0.06840593560872038
2021-3Q,Xiaomi,4521874,0.2798055860082418
2021-3Q,Samsung,3009544,0.1862252735342887
2021-3Q,Vivo,2576928,0.1594557586392382
2021-3Q,Oppo,1994060,0.12338891504619427
2021-3Q,Realme,1835886,0.11360138696353039
2021-3Q,Infinix,278142,0.017210936285156197
2021-3Q,Huawei,222180,0.013748106448634164
2021-3Q,Motorola,213677,0.013221955808915305
2021-3Q,Tecno,198088,0.012257335989724748
2021-3Q,Lenovo,147198,0.009108352565604699
2021-3Q,Others,1163194,0.07197639271047154
2021-2Q,Xiaomi,4268361,0.285087015651877
2021-2Q,Samsung,2889063,0.19296267319007432
2021-2Q,Vivo,2311477,0.1543852733351171
2021-2Q,Oppo,1826833,0.12201553900065282
2021-2Q,Realme,1575376,0.10522053836814445
2021-2Q,Huawei,215607,0.014400552386186231
2021-2Q,Motorola,214140,0.0143025703617133
2021-2Q,Infinix,212701,0.014206458478130105
2021-2Q,Tecno,157952,0.010549731921982532
2021-2Q,Lenovo,154152,0.010295927086946991
2021-2Q,Others,1146472,0.07657372021917518
2021-1Q,Xiaomi,4036125,0.2894049656797565
2021-1Q,Samsung,2749873,0.1971759797302336
2021-1Q,Vivo,2104591,0.15090689364797286
2021-1Q,Oppo,1694257,0.12148444087774467
2021-1Q,Realme,1349413,0.09675786130330881
2021-1Q,Huawei,220336,0.01579889932001978
2021-1Q,Motorola,212374,0.015227994718021024
2021-1Q,Infinix,177252,0.012709618502070228
2021-1Q,Lenovo,159501,0.011436806697237286
2021-1Q,Tecno,123065,0.008824211861966424
2021-1Q,Others,1119501,0.08027232766166882
2022-4Q,null,null,null
2022-3Q,null,null,null
2022-2Q,null,null,null
2022-1Q,Xiaomi,4888198,0.26444622345731256
2022-1Q,Samsung,3283813,0.1776507306762181
2022-1Q,Vivo,3062549,0.16568058765274424
2022-1Q,Realme,2443092,0.13216863411808863
2022-1Q,Oppo,2339620,0.1265709108602388
2022-1Q,Infinix,387204,0.020947317499734105
2022-1Q,Tecno,280644,0.015182536782665927
2022-1Q,Motorola,220543,0.011931137703494432
2022-1Q,Huawei,215004,0.011631483795913345
2022-1Q,Apple,158500,0.008574678525293786
2022-1Q,Others,1205491,0.0652157589282961
2019-4Q,Xiaomi,2484241,0.29778942767883193
2019-4Q,Samsung,1714305,0.20549612731492636
2019-4Q,Vivo,1129443,0.13538790502445736
2019-4Q,Oppo,977488,0.11717284759527198
2019-4Q,Realme,664779,0.07968798435534484
2019-4Q,Motorola,159553,0.01912584026849274
2019-4Q,Huawei,144428,0.01731278545873703
2019-4Q,Lenovo,121418,0.014554544720060741
2019-4Q,Micromax,81810,0.009806678610652203
2019-4Q,Infinix,79605,0.009542362190453107
2019-4Q,Others,785204,0.0941234967827717
2019-3Q,Xiaomi,2197280,0.29772372672254993
2019-3Q,Samsung,1536292,0.208162173038502
2019-3Q,Vivo,975292,0.13214864235904808
2019-3Q,Oppo,853708,0.11567443716451917
2019-3Q,Realme,557826,0.07558346482138514
2019-3Q,Motorola,148040,0.020058900324039855
2019-3Q,Huawei,127268,0.01724436724155569
2019-3Q,Lenovo,114334,0.015491855644749884
2019-3Q,Micromax,76866,0.010415073171491809
2019-3Q,Apple,70777,0.009590035046167041
2019-3Q,Others,722582,0.0979073244659914
2019-2Q,Xiaomi,1953040,0.2963750267650152
2019-2Q,Samsung,1380854,0.20954544771667674
2019-2Q,Vivo,852634,0.12938773633451542
2019-2Q,Oppo,757333,0.11492575069892541
2019-2Q,Realme,480989,0.07299037794857141
2019-2Q,Motorola,140153,0.021268304349218232
2019-2Q,Lenovo,115382,0.017509289793450716
2019-2Q,Huawei,110837,0.016819583235138037
2019-2Q,Micromax,72239,0.010962312885797493
2019-2Q,Apple,65593,0.009953778279296709
2019-2Q,Others,660705,0.1002623919933946
2019-1Q,Xiaomi,1691958,0.2945036628496861
2019-1Q,Samsung,1207394,0.2101600367755783
2019-1Q,Vivo,731163,0.12726685983940797
2019-1Q,Oppo,649669,0.11308194419713298
2019-1Q,Realme,416110,0.07242846403302143
2019-1Q,Motorola,126430,0.022006514401708442
2019-1Q,Lenovo,103683,0.018047152042334386
2019-1Q,Huawei,95145,0.016561020428304592
2019-1Q,Micromax,69377,0.01207582021393124
2019-1Q,Apple,59723,0.010395436681272113
2019-1Q,Others,594465,0.10347308853762247
2023-4Q,null,null,null
2023-3Q,null,null,null
2023-2Q,null,null,null
2023-1Q,null,null,null
2018-4Q,Xiaomi,1399341,0.2929535565085682
2018-4Q,Samsung,1008369,0.21110314413926873
2018-4Q,Vivo,590399,0.12360067117957822
2018-4Q,Oppo,528034,0.11054449076918729
2018-4Q,Realme,346806,0.07260421235317947
2018-4Q,Motorola,111948,0.023436435253466593
2018-4Q,Lenovo,92104,0.019282072324519305
2018-4Q,Huawei,75369,0.015778581918556148
2018-4Q,Micromax,61472,0.012869229891566606
2018-4Q,Apple,52872,0.01106881056134353
2018-4Q,Others,509951,0.10675879510076591
2018-3Q,Xiaomi,1098938,0.2903759642862333
2018-3Q,Samsung,799534,0.2112634709416084
2018-3Q,Vivo,448602,0.11853556645664527
2018-3Q,Oppo,407853,0.10776832556707759
2018-3Q,Realme,274517,0.07253652033869419
2018-3Q,Motorola,93118,0.024604872196980605
2018-3Q,Lenovo,75263,0.019886987437029914
2018-3Q,Huawei,57713,0.015249693819716293
2018-3Q,Micromax,54364,0.014364776650235762
2018-3Q,Apple,45016,0.011894724186723072
2018-3Q,Others,429617,0.11351909811905558
2018-2Q,Xiaomi,856356,0.28489436675946284
2018-2Q,Samsung,632694,0.21048600871893414
2018-2Q,Vivo,340287,0.11320741535235034
2018-2Q,Oppo,315880,0.10508764178913806
2018-2Q,Realme,215953,0.07184371124252796
2018-2Q,Motorola,77813,0.025886997184178168
2018-2Q,Lenovo,68280,0.022715538120053017
2018-2Q,Micromax,51961,0.01728649789478727
2018-2Q,Huawei,43343,0.014419443010214673
2018-2Q,Apple,39300,0.013074409023404855
2018-2Q,Others,364005,0.12109797090494871
2018-1Q,Xiaomi,596264,0.2794370991899912
2018-1Q,Samsung,450851,0.21128979043998417
2018-1Q,Vivo,233197,0.10928698230952796
2018-1Q,Oppo,220040,0.10312099892961116
2018-1Q,Realme,155139,0.07270536562870816
2018-1Q,Motorola,57712,0.027046532858688053
2018-1Q,Lenovo,51012,0.023906600606241248
2018-1Q,Micromax,37949,0.017784670007179666
2018-1Q,Apple,31149,0.014597873094248582
2018-1Q,Huawei,30652,0.014364955731641706
2018-1Q,Others,269839,0.12645913120417807
2020-4Q,Xiaomi,3761975,0.2918559922382237
2020-4Q,Samsung,2566835,0.19913640463767063
2020-4Q,Vivo,1900128,0.1474129261410912
2020-4Q,Oppo,1561641,0.12115292727221524
2020-4Q,Realme,1195635,0.09275798995999406
2020-4Q,Huawei,209280,0.01623605208849486
2020-4Q,Motorola,206587,0.016027127737031195
2020-4Q,Lenovo,158922,0.012329252054700786
2020-4Q,Infinix,151393,0.011745148288577516
2020-4Q,HMD Global,105494,0.00818427981184861
2020-4Q,Others,1071943,0.08316189977015218
2020-3Q,Xiaomi,3459128,0.29406319514914847
2020-3Q,Samsung,2346143,0.1994474638859298
2020-3Q,Vivo,1712480,0.1455792732818831
2020-3Q,Oppo,1419010,0.12063115749072979
2020-3Q,Realme,1055287,0.08971077884928208
2020-3Q,Motorola,196074,0.016668405137269894
2020-3Q,Huawei,194850,0.016564351933438595
2020-3Q,Lenovo,150687,0.012810020527554844
2020-3Q,Infinix,132702,0.011281101515376793
2020-3Q,HMD Global,97683,0.008304108749879816
2020-3Q,Others,999169,0.08494014347950683
2020-2Q,Xiaomi,3138353,0.2959658581709689
2020-2Q,Samsung,2126374,0.20053005691279335
2020-2Q,Vivo,1506720,0.14209289962708535
2020-2Q,Oppo,1266996,0.11948546210040262
2020-2Q,Realme,914785,0.08626981335972396
2020-2Q,Motorola,183599,0.017314507193528488
2020-2Q,Huawei,179273,0.016906538968651425
2020-2Q,Lenovo,141217,0.013317625707920592
2020-2Q,Infinix,115210,0.010865006747130524
2020-2Q,Micromax,89409,0.008431814844667937
2020-2Q,Others,941831,0.08882041636712688
2020-1Q,Xiaomi,2779954,0.29728204855102547
2020-1Q,Samsung,1896957,0.20285632890803504
2020-1Q,Vivo,1297671,0.13877002757069282
2020-1Q,Oppo,1103628,0.11801950416383548
2020-1Q,Realme,782681,0.08369815149529998
2020-1Q,Motorola,169958,0.018174927501546853
2020-1Q,Huawei,161040,0.017221256574266028
2020-1Q,Lenovo,132051,0.014121237902933452
2020-1Q,Infinix,94820,0.010139838228836965
2020-1Q,Micromax,81035,0.008665701232585988
2020-1Q,Others,851439,0.09105097787094195
2024-2Q,null,null,null
2024-1Q,null,null,null
2021-4Q,Samsung,59868,0.3032719204486163
2021-4Q,Xiaomi,39826,0.20174563212044153
2021-4Q,Vivo,34807,0.1763210017881838
2021-4Q,Oppo,20992,0.10633868099915403
2021-4Q,Realme,12763,0.06465322911548223
2021-4Q,Apple,6458,0.03271413880966734
2021-4Q,OnePlus,2920,0.014791775367641471
2021-4Q,Tecno,2588,0.01310997077104662
2021-4Q,HMD Global,2358,0.011944865177020066
2021-4Q,Motorola,2089,0.010582198199658574
2021-4Q,Others,12738,0.06452658720308804
2021-3Q,Samsung,57652,0.31215043342194887
2021-3Q,Xiaomi,37473,0.2028934502119734
2021-3Q,Vivo,32054,0.1735528688147358
2021-3Q,Oppo,19674,0.10652271607478356
2021-3Q,Realme,10359,0.056087669808817874
2021-3Q,Apple,5768,0.031230203635221693
2021-3Q,OnePlus,2450,0.013265256398455817
2021-3Q,HMD Global,2212,0.011976631491177251
2021-3Q,Tecno,2190,0.011857514903109484
2021-3Q,Motorola,2041,0.011050770738468703
2021-3Q,Others,12820,0.06941248450130758
2021-2Q,Samsung,55452,0.322883428438337
2021-2Q,Xiaomi,34745,0.20231163386514497
2021-2Q,Vivo,28736,0.16732269710026784
2021-2Q,Oppo,18141,0.10563060440200303
2021-2Q,Realme,8547,0.04976708978688715
2021-2Q,Apple,5244,0.030534528939093978
2021-2Q,HMD Global,2238,0.013031326423663678
2021-2Q,OnePlus,2072,0.01206474903924537
2021-2Q,Motorola,2043,0.011895889134738559
2021-2Q,Tecno,1729,0.010067543961802724
2021-2Q,Others,12793,0.07449050890881564
2021-1Q,Samsung,52629,0.3284939424391279
2021-1Q,Xiaomi,32524,0.20300474992666012
2021-1Q,Vivo,26109,0.1629643037706054
2021-1Q,Oppo,16921,0.10561564916704637
2021-1Q,Realme,7053,0.04402264485403806
2021-1Q,Apple,4803,0.029978840668360245
2021-1Q,HMD Global,2163,0.013500777090498274
2021-1Q,Motorola,2031,0.012676873911605175
2021-1Q,OnePlus,1924,0.01200901300144183
2021-1Q,Huawei,1738,0.010848058522092464
2021-1Q,Others,12318,0.07688514664852415
2022-4Q,null,null,null
2022-3Q,null,null,null
2022-2Q,null,null,null
2022-1Q,Samsung,61996,0.29575986565911
2022-1Q,Xiaomi,41866,0.19972712006717044
2022-1Q,Vivo,37402,0.178431035798794
2022-1Q,Oppo,22501,0.10734390504541638
2022-1Q,Realme,14771,0.07046694908785589
2022-1Q,Apple,7058,0.03367109380963285
2022-1Q,OnePlus,3294,0.015714449278681018
2022-1Q,Tecno,3147,0.015013166933821846
2022-1Q,HMD Global,2316,0.011048774902679186
2022-1Q,Motorola,2125,0.010137584917181895
2022-1Q,Others,13140,0.06268605449965652
2019-4Q,Samsung,29310,0.31525620616959943
2019-4Q,Xiaomi,20528,0.22079765951039024
2019-4Q,Vivo,13224,0.14223637224110486
2019-4Q,Oppo,9175,0.09868562577980468
2019-4Q,Realme,3578,0.03848470507249494
2019-4Q,Apple,3131,0.033676805920061954
2019-4Q,Motorola,1676,0.018026932839994837
2019-4Q,OnePlus,1458,0.01568214085961365
2019-4Q,Lenovo,1347,0.014488233016392031
2019-4Q,Huawei,1245,0.013391128511810008
2019-4Q,Others,8300,0.08927419007873338
2019-3Q,Samsung,25449,0.3098699590882525
2019-3Q,Xiaomi,18366,0.22362653419053186
2019-3Q,Vivo,11399,0.13879553867134228
2019-3Q,Oppo,7934,0.09660529904539256
2019-3Q,Realme,3080,0.037502435223066434
2019-3Q,Apple,2833,0.03449493473602182
2019-3Q,Motorola,1581,0.019250438340151957
2019-3Q,OnePlus,1352,0.016462107929086305
2019-3Q,Lenovo,1279,0.015573251509838302
2019-3Q,Huawei,1126,0.013710305864017143
2019-3Q,Others,7729,0.09410919540229885
2019-2Q,Samsung,21576,0.3038916041071001
2019-2Q,Xiaomi,16005,0.22542571022127073
2019-2Q,Vivo,9656,0.1360019155199369
2019-2Q,Oppo,6810,0.09591684389920985
2019-2Q,Realme,2677,0.03770475640501979
2019-2Q,Apple,2509,0.03533852589473091
2019-2Q,Motorola,1473,0.020746771081282835
2019-2Q,Lenovo,1289,0.01815518528429978
2019-2Q,OnePlus,1220,0.017183340610431135
2019-2Q,Huawei,1001,0.01409879012380456
2019-2Q,Others,6783,0.09553655685291342
2019-1Q,Samsung,17397,0.29508446977406877
2019-1Q,Xiaomi,13387,0.22706764366646312
2019-1Q,Vivo,7997,0.13564353076870886
2019-1Q,Oppo,5660,0.09600379944365289
2019-1Q,Realme,2237,0.037943551122871295
2019-1Q,Apple,2138,0.03626433272270846
2019-1Q,Motorola,1274,0.021609335775832825
2019-1Q,Lenovo,1168,0.019811384761517063
2019-1Q,OnePlus,1088,0.01845444059976932
2019-1Q,Huawei,849,0.014400569916547933
2019-1Q,Others,5761,0.09771694144785942
2023-4Q,null,null,null
2023-3Q,null,null,null
2023-2Q,null,null,null
2023-1Q,null,null,null
2018-4Q,Samsung,14281,0.2942230829453212
2018-4Q,Xiaomi,11024,0.22712101858337796
2018-4Q,Vivo,6387,0.13158762206930652
2018-4Q,Oppo,4507,0.09285508261568255
2018-4Q,Realme,1848,0.03807326218632824
2018-4Q,Apple,1799,0.03706374387078166
2018-4Q,Motorola,1119,0.023054101940747456
2018-4Q,Lenovo,1038,0.021385306357905146
2018-4Q,OnePlus,969,0.019963739750298734
2018-4Q,Huawei,689,0.014195063661461123
2018-4Q,Others,4877,0.1004779760187894
2018-3Q,Samsung,10790,0.2866859739086537
2018-3Q,Xiaomi,8637,0.22948162712224673
2018-3Q,Vivo,4649,0.12352206605202327
2018-3Q,Oppo,3465,0.09206366075935914
2018-3Q,Realme,1459,0.038765045035470416
2018-3Q,Apple,1423,0.03780853946913941
2018-3Q,Motorola,945,0.025108271116188855
2018-3Q,Lenovo,886,0.0235406647713686
2018-3Q,OnePlus,823,0.021866780030289343
2018-3Q,Micromax,570,0.015144671466907565
2018-3Q,Others,3990,0.10601270026835295
2018-2Q,Samsung,7827,0.27857066590739227
2018-2Q,Xiaomi,6559,0.2334412926646973
2018-2Q,Vivo,3254,0.1158130761291241
2018-2Q,Oppo,2531,0.09008079154358116
2018-2Q,Apple,1120,0.03986190696515642
2018-2Q,Realme,1110,0.03950599708153896
2018-2Q,Motorola,773,0.027511834003630282
2018-2Q,Lenovo,759,0.027013560166565826
2018-2Q,OnePlus,690,0.024557781969605296
2018-2Q,Micromax,424,0.015090579065380645
2018-2Q,Others,3050,0.10855251450332776
2018-1Q,Samsung,5534,0.2759962096653534
2018-1Q,Xiaomi,4679,0.23335494489052916
2018-1Q,Vivo,2155,0.10747593636227619
2018-1Q,Oppo,1825,0.091017904343923
2018-1Q,Apple,865,0.0431399930178046
2018-1Q,Realme,815,0.040646351802902596
2018-1Q,Lenovo,586,0.02922547503865144
2018-1Q,Motorola,575,0.028676873971372998
2018-1Q,OnePlus,528,0.026332851229365118
2018-1Q,Asus,308,0.015360829883796319
2018-1Q,Others,2181,0.10877262979402523
2020-4Q,Samsung,49275,0.33172212759941566
2020-4Q,Xiaomi,30296,0.20395441050739516
2020-4Q,Vivo,23560,0.15860727196838625
2020-4Q,Oppo,15658,0.10541055451956673
2020-4Q,Realme,6245,0.04204169836343685
2020-4Q,Apple,4413,0.029708569235844168
2020-4Q,HMD Global,2070,0.013935358784998284
2020-4Q,Motorola,1984,0.01335640184996937
2020-4Q,OnePlus,1764,0.011875349225476797
2020-4Q,Lenovo,1714,0.011538746356273942
2020-4Q,Others,11564,0.07784951158923678
2020-3Q,Samsung,44424,0.32962091813642197
2020-3Q,Xiaomi,27830,0.206495366282564
2020-3Q,Vivo,21086,0.1564556699042093
2020-3Q,Oppo,14009,0.10394515221891625
2020-3Q,Realme,5459,0.0405051456894185
2020-3Q,Apple,4035,0.029939231151640166
2020-3Q,HMD Global,1906,0.014142298531604995
2020-3Q,Motorola,1879,0.013941961668880265
2020-3Q,OnePlus,1694,0.012569283165025636
2020-3Q,Lenovo,1657,0.01229474746425471
2020-3Q,Others,10794,0.08009022578706418
2020-2Q,Samsung,38977,0.3250223063516815
2020-2Q,Xiaomi,25245,0.21051358811217386
2020-2Q,Vivo,18182,0.15161648084989285
2020-2Q,Oppo,12295,0.10252582950442375
2020-2Q,Realme,4814,0.040143094203684095
2020-2Q,Apple,3701,0.030861984139558544
2020-2Q,Motorola,1821,0.015184996789553122
2020-2Q,HMD Global,1669,0.013917495684659068
2020-2Q,OnePlus,1607,0.01340048865503123
2020-2Q,Lenovo,1576,0.01314198514021731
2020-2Q,Others,10034,0.08367175056912467
2020-1Q,Samsung,33471,0.31989563322533476
2020-1Q,Xiaomi,22619,0.21617876155250357
2020-1Q,Vivo,15342,0.14662958396651088
2020-1Q,Oppo,10442,0.09979833892441055
2020-1Q,Realme,4166,0.039816115682732654
2020-1Q,Apple,3439,0.03286788810199654
2020-1Q,Motorola,1728,0.016515181925050894
2020-1Q,OnePlus,1548,0.014794850474524758
2020-1Q,Lenovo,1491,0.014250078848524816
2020-1Q,HMD Global,1394,0.013323011344630176
2020-1Q,Others,8991,0.08593055595378042
2024-2Q,null,null,null
2024-1Q,null,null,null
2021-4Q,Xiaomi,8926080,0.24376438087037522
2021-4Q,Vivo,7025228,0.19185357445745774
2021-4Q,Samsung,6308300,0.17227482207694622
2021-4Q,Oppo,4798699,0.13104877961191125
2021-4Q,Realme,3440284,0.09395151054866839
2021-4Q,Apple,710181,0.019394496998783782
2021-4Q,Infinix,635941,0.017367059687464968
2021-4Q,Tecno,627147,0.017126902309828416
2021-4Q,Huawei,526724,0.014384427402573978
2021-4Q,Motorola,511474,0.01396796162943804
2021-4Q,Others,3107597,0.08486608440655198
2021-3Q,Xiaomi,8522940,0.24955989248264562
2021-3Q,Vivo,6444391,0.1886979757074588
2021-3Q,Samsung,6016111,0.17615752478882424
2021-3Q,Oppo,4436027,0.12989114333435564
2021-3Q,Realme,2937420,0.0860104869184076
2021-3Q,Apple,619775,0.01814760896632285
2021-3Q,Huawei,541464,0.015854587457288592
2021-3Q,Tecno,528922,0.015487345616853561
2021-3Q,Infinix,513712,0.01504198216660505
2021-3Q,Motorola,501403,0.01468156279059526
2021-3Q,Others,3089717,0.0904698897706428
2021-2Q,Xiaomi,8037309,0.2539282167443124
2021-2Q,Vivo,5805913,0.1834301922027162
2021-2Q,Samsung,5762770,0.1820671458080834
2021-2Q,Oppo,4047089,0.12786245903641658
2021-2Q,Realme,2533804,0.08005220793422346
2021-2Q,Apple,578403,0.018273882757221416
2021-2Q,Huawei,526688,0.016640015286289028
2021-2Q,Motorola,501525,0.015845023365742346
2021-2Q,Tecno,419917,0.013266725839534279
2021-2Q,Infinix,384335,0.012142559304665939
2021-2Q,Others,3054141,0.09649157172079496
2021-1Q,Xiaomi,7599834,0.25777812450446586
2021-1Q,Samsung,5451884,0.18492199073504834
2021-1Q,Vivo,5294031,0.17956778822386144
2021-1Q,Oppo,3737603,0.12677543897435983
2021-1Q,Realme,2177149,0.073846532172515
2021-1Q,Apple,536023,0.01818131864870434
2021-1Q,Huawei,533694,0.018102321495349294
2021-1Q,Motorola,498264,0.016900574332030564
2021-1Q,Lenovo,351633,0.01192700988651579
2021-1Q,Tecno,329255,0.011167972403570644
2021-1Q,Others,2972705,0.1008309286235789
2022-4Q,null,null,null
2022-3Q,null,null,null
2022-2Q,null,null,null
2022-1Q,Xiaomi,9273651,0.2377878009908386
2022-1Q,Vivo,7577324,0.19429189338213235
2022-1Q,Samsung,6602107,0.16928613179816906
2022-1Q,Oppo,5167492,0.1325008412886953
2022-1Q,Realme,3918711,0.10048056276957264
2022-1Q,Apple,775546,0.01988595191982542
2022-1Q,Tecno,756173,0.01938920440705019
2022-1Q,Infinix,719048,0.01843727381231626
2022-1Q,OnePlus,534457,0.013704133868544398
2022-1Q,Huawei,526680,0.013504722037291987
2022-1Q,Others,3148503,0.08073148372556378
2019-4Q,Xiaomi,4790187,0.26686959477851857
2019-4Q,Samsung,3450916,0.1922564932297437
2019-4Q,Vivo,2793452,0.15562803775160391
2019-4Q,Oppo,2124897,0.11838168349922243
2019-4Q,Realme,1090479,0.060752469338771986
2019-4Q,Motorola,383839,0.021384333928965986
2019-4Q,Apple,383829,0.021383776811686895
2019-4Q,Huawei,355084,0.01978234319293495
2019-4Q,Lenovo,277318,0.015449864960342721
2019-4Q,OnePlus,232862,0.012973144384408249
2019-4Q,Others,2066679,0.1151382581238006
2019-3Q,Xiaomi,4276054,0.2665103607710678
2019-3Q,Samsung,3115702,0.1941899854574188
2019-3Q,Vivo,2426158,0.15121330176550912
2019-3Q,Oppo,1858877,0.11585681095211618
2019-3Q,Realme,927058,0.057780037865682844
2019-3Q,Motorola,359128,0.02238309732360537
2019-3Q,Apple,358210,0.0223258818368066
2019-3Q,Huawei,316534,0.019728373527628316
2019-3Q,Lenovo,264892,0.016509721927124795
2019-3Q,OnePlus,220254,0.013727603299974876
2019-3Q,Others,1921740,0.11977482527306528
2019-2Q,Xiaomi,3793613,0.26498466892641415
2019-2Q,Samsung,2800147,0.19559085909403298
2019-2Q,Vivo,2108136,0.14725374465235516
2019-2Q,Oppo,1629815,0.11384292182315477
2019-2Q,Realme,799307,0.05583176269312798
2019-2Q,Motorola,337246,0.02355670429660523
2019-2Q,Apple,326624,0.022814755354175844
2019-2Q,Huawei,277343,0.01937246710037594
2019-2Q,Lenovo,265048,0.018513658754756537
2019-2Q,OnePlus,204119,0.014257755241926556
2019-2Q,Others,1774951,0.12398070206307488
2019-1Q,Xiaomi,3280805,0.26333528137574336
2019-1Q,Samsung,2437713,0.19566412474021086
2019-1Q,Vivo,1788502,0.14355491332495524
2019-1Q,Oppo,1383225,0.11102517357202352
2019-1Q,Realme,691671,0.055517282314688554
2019-1Q,Motorola,304547,0.024444601229618494
2019-1Q,Apple,291356,0.023385819712086236
2019-1Q,Lenovo,239614,0.019232724929268082
2019-1Q,Huawei,238494,0.01914282762810546
2019-1Q,Micromax,193730,0.015549825137709422
2019-1Q,Others,1609004,0.12914742603559082
2023-4Q,null,null,null
2023-3Q,null,null,null
2023-2Q,null,null,null
2023-1Q,null,null,null
2018-4Q,Xiaomi,2709697,0.26200990450169814
2018-4Q,Samsung,2031840,0.19646558429327352
2018-4Q,Vivo,1430827,0.13835157422710037
2018-4Q,Oppo,1108153,0.10715111752467907
2018-4Q,Realme,574980,0.05559678993274392
2018-4Q,Motorola,268317,0.02594449178125161
2018-4Q,Apple,252995,0.024462955005451575
2018-4Q,Lenovo,213292,0.020623935647039574
2018-4Q,Huawei,190126,0.01838393558515578
2018-4Q,Micromax,172058,0.01663687864316681
2018-4Q,Others,1389679,0.13437283285843965
2018-3Q,Xiaomi,2102198,0.25964335378707026
2018-3Q,Samsung,1597902,0.19735754401015848
2018-3Q,Vivo,1066448,0.13171743830006188
2018-3Q,Oppo,835148,0.10314947860694576
2018-3Q,Realme,453507,0.056012839154976304
2018-3Q,Motorola,220372,0.027218237844753086
2018-3Q,Apple,206198,0.025467601179425686
2018-3Q,Lenovo,174787,0.021588015438308215
2018-3Q,Micromax,147660,0.0182375483280827
2018-3Q,Huawei,144657,0.017866646542702553
2018-3Q,Others,1147606,0.14174129680751507
2018-2Q,Xiaomi,1635001,0.25378149721368265
2018-2Q,Samsung,1274460,0.19781906368188765
2018-2Q,Vivo,805993,0.12510457809123524
2018-2Q,Oppo,646104,0.10028693589529866
2018-2Q,Realme,361159,0.056058358222531
2018-2Q,Motorola,182857,0.028382687983678524
2018-2Q,Apple,172868,0.02683221591933882
2018-2Q,Lenovo,153765,0.023867087493562335
2018-2Q,Micromax,137630,0.021362645932032544
2018-2Q,OnePlus,120867,0.018760727500305004
2018-2Q,Others,951850,0.14774420206644756
2018-1Q,Xiaomi,1164619,0.24809479682590402
2018-1Q,Samsung,939725,0.20018639825318207
2018-1Q,Vivo,564062,0.12016019598444906
2018-1Q,Oppo,459877,0.0979660222612771
2018-1Q,Realme,267660,0.057018693081961974
2018-1Q,Motorola,138769,0.029561484795228205
