state, date, name, count, amount
tamil-nadu,2023-2Q,pudukkottai district,402,612366.0
tamil-nadu,2023-2Q,perambalur district,153,227304.0
tamil-nadu,2023-2Q,coimbatore district,7642,11108776.0
tamil-nadu,2023-2Q,virudhunagar district,595,908767.0
tamil-nadu,2023-2Q,dindigul district,910,1545130.0
tamil-nadu,2023-2Q,sivaganga district,466,843986.0
tamil-nadu,2023-2Q,tenkasi district,426,743203.0
tamil-nadu,2023-2Q,chengalpattu district,9446,12053100.0
tamil-nadu,2023-2Q,kanniyakumari district,853,1643425.0
tamil-nadu,2023-2Q,tirunelveli district,928,1457940.0
tamil-nadu,2023-2Q,thiruvallur district,10840,12569262.0
tamil-nadu,2023-2Q,theni district,624,1055890.0
tamil-nadu,2023-2Q,ranipet district,649,929549.0
tamil-nadu,2023-2Q,namakkal district,878,1377463.0
tamil-nadu,2023-2Q,vellore district,865,1475845.0
tamil-nadu,2023-2Q,thiruvarur district,405,564784.0
tamil-nadu,2023-1Q,tiruchirappalli district,1856,2656812.0
tamil-nadu,2023-1Q,ramanathapuram district,444,700951.0
tamil-nadu,2023-1Q,krishnagiri district,2241,3438813.0
tamil-nadu,2023-1Q,cuddalore district,1361,2049733.0
tamil-nadu,2023-1Q,kancheepuram district,6509,7876962.0
tamil-nadu,2023-1Q,tiruppur district,4156,5722551.0
tamil-nadu,2023-1Q,dharmapuri district,555,830407.0
tamil-nadu,2023-1Q,thoothukkudi district,695,1064607.0
tamil-nadu,2023-1Q,thanjavur district,1165,1743831.0
tamil-nadu,2023-1Q,madurai district,3374,4231159.0
tamil-nadu,2023-1Q,tiruvannamalai district,763,1064885.0
tamil-nadu,2023-1Q,salem district,2276,3567805.0
tamil-nadu,2023-1Q,nagapattinam district,628,951441.0
tamil-nadu,2023-1Q,tirupathur district,498,811062.0
tamil-nadu,2023-1Q,ariyalur district,350,466602.0
tamil-nadu,2023-1Q,chennai district,20140,20511279.0
tamil-nadu,2023-1Q,the nilgiris district,459,949947.0
tamil-nadu,2023-1Q,erode district,1715,2905765.0
tamil-nadu,2023-1Q,karur district,529,840372.0
tamil-nadu,2023-1Q,kallakkurichi district,378,572962.0
tamil-nadu,2023-1Q,viluppuram district,914,1400424.0
tamil-nadu,2023-1Q,pudukkottai district,354,477775.0
tamil-nadu,2023-1Q,perambalur district,134,224947.0
tamil-nadu,2023-1Q,coimbatore district,8237,11516151.0
tamil-nadu,2023-1Q,virudhunagar district,747,1009833.0
tamil-nadu,2023-1Q,dindigul district,1055,1804978.0
tamil-nadu,2023-1Q,sivaganga district,484,754579.0
tamil-nadu,2023-1Q,tenkasi district,443,668955.0
tamil-nadu,2023-1Q,chengalpattu district,10889,13219385.0
tamil-nadu,2023-1Q,kanniyakumari district,938,1672864.0
tamil-nadu,2023-1Q,tirunelveli district,968,1396752.0
tamil-nadu,2023-1Q,thiruvallur district,11786,13822733.0
tamil-nadu,2023-1Q,theni district,637,1061239.0
tamil-nadu,2023-1Q,ranipet district,651,893464.0
tamil-nadu,2023-1Q,namakkal district,895,1483906.0
tamil-nadu,2023-1Q,vellore district,1021,1626820.0
tamil-nadu,2023-1Q,thiruvarur district,445,717471.0
tamil-nadu,2020-4Q,tiruchirappalli district,269,225395.0
tamil-nadu,2020-4Q,ramanathapuram district,93,86922.0
tamil-nadu,2020-4Q,krishnagiri district,468,393985.0
tamil-nadu,2020-4Q,cuddalore district,181,160930.0
tamil-nadu,2020-4Q,kancheepuram district,696,631757.0
tamil-nadu,2020-4Q,tiruppur district,542,423333.0
tamil-nadu,2020-4Q,dharmapuri district,146,98395.0
tamil-nadu,2020-4Q,thoothukkudi district,66,56742.0
tamil-nadu,2020-4Q,thanjavur district,195,159672.0
tamil-nadu,2020-4Q,madurai district,359,345586.0
tamil-nadu,2020-4Q,tiruvannamalai district,143,112902.0
tamil-nadu,2020-4Q,salem district,341,236999.0
tamil-nadu,2020-4Q,nagapattinam district,64,78095.0
tamil-nadu,2020-4Q,tirupathur district,88,80027.0
tamil-nadu,2020-4Q,ariyalur district,44,38481.0
tamil-nadu,2020-4Q,chennai district,1615,1430154.0
tamil-nadu,2020-4Q,the nilgiris district,58,68886.0
tamil-nadu,2020-4Q,erode district,245,195647.0
tamil-nadu,2020-4Q,karur district,88,88319.0
tamil-nadu,2020-4Q,kallakkurichi district,82,77879.0
tamil-nadu,2020-4Q,viluppuram district,154,111927.0
tamil-nadu,2020-4Q,pudukkottai district,42,47388.0
tamil-nadu,2020-4Q,perambalur district,24,16779.0
tamil-nadu,2020-4Q,coimbatore district,989,761940.0
tamil-nadu,2020-4Q,virudhunagar district,154,140722.0
tamil-nadu,2020-4Q,dindigul district,182,164917.0
tamil-nadu,2020-4Q,sivaganga district,71,57579.0
tamil-nadu,2020-4Q,tenkasi district,63,67700.0
tamil-nadu,2020-4Q,chengalpattu district,937,911872.0
tamil-nadu,2020-4Q,kanniyakumari district,119,134569.0
tamil-nadu,2020-4Q,tirunelveli district,133,141880.0
tamil-nadu,2020-4Q,thiruvallur district,1001,937498.0
tamil-nadu,2020-4Q,theni district,76,69195.0
tamil-nadu,2020-4Q,ranipet district,137,119741.0
tamil-nadu,2020-4Q,namakkal district,178,128713.0
tamil-nadu,2020-4Q,vellore district,186,140089.0
tamil-nadu,2020-4Q,thiruvarur district,61,50960.0
tamil-nadu,2020-3Q,tiruchirappalli district,242,63698.0
tamil-nadu,2020-3Q,ramanathapuram district,74,21278.0
tamil-nadu,2020-3Q,krishnagiri district,305,82355.0
tamil-nadu,2020-3Q,cuddalore district,132,35779.0
tamil-nadu,2020-3Q,kancheepuram district,517,137966.0
tamil-nadu,2020-3Q,tiruppur district,474,116510.0
tamil-nadu,2020-3Q,dharmapuri district,99,31071.0
tamil-nadu,2020-3Q,thoothukkudi district,74,19254.0
tamil-nadu,2020-3Q,thanjavur district,110,34997.0
tamil-nadu,2020-3Q,madurai district,280,71534.0
tamil-nadu,2020-3Q,tiruvannamalai district,106,22808.0
tamil-nadu,2020-3Q,salem district,276,76062.0
tamil-nadu,2020-3Q,nagapattinam district,45,11934.0
tamil-nadu,2020-3Q,tirupathur district,77,17272.0
tamil-nadu,2020-3Q,ariyalur district,32,5950.0
tamil-nadu,2020-3Q,chennai district,1054,285279.0
tamil-nadu,2020-3Q,the nilgiris district,53,19305.0
tamil-nadu,2020-3Q,erode district,238,71619.0
tamil-nadu,2020-3Q,karur district,55,18693.0
tamil-nadu,2020-3Q,kallakkurichi district,84,25294.0
tamil-nadu,2020-3Q,viluppuram district,86,26523.0
tamil-nadu,2020-3Q,pudukkottai district,59,13834.0
tamil-nadu,2020-3Q,perambalur district,24,6715.0
tamil-nadu,2020-3Q,coimbatore district,932,282409.0
tamil-nadu,2020-3Q,virudhunagar district,88,24145.0
tamil-nadu,2020-3Q,dindigul district,138,35998.0
tamil-nadu,2020-3Q,sivaganga district,58,17764.0
tamil-nadu,2020-3Q,tenkasi district,36,10980.0
tamil-nadu,2020-3Q,chengalpattu district,683,205559.0
tamil-nadu,2020-3Q,kanniyakumari district,114,32513.0
tamil-nadu,2020-3Q,tirunelveli district,91,30539.0
tamil-nadu,2020-3Q,thiruvallur district,823,245818.0
tamil-nadu,2020-3Q,theni district,60,15450.0
tamil-nadu,2020-3Q,ranipet district,81,20108.0
tamil-nadu,2020-3Q,namakkal district,182,53048.0
tamil-nadu,2020-3Q,vellore district,209,59188.0
tamil-nadu,2020-3Q,thiruvarur district,35,8124.0
tamil-nadu,2020-2Q,tiruchirappalli district,118,23932.0
tamil-nadu,2020-2Q,ramanathapuram district,61,11757.0
tamil-nadu,2020-2Q,krishnagiri district,127,27365.0
tamil-nadu,2020-2Q,cuddalore district,46,10601.0
tamil-nadu,2020-2Q,kancheepuram district,426,81310.0
tamil-nadu,2020-2Q,tiruppur district,183,39160.0
tamil-nadu,2020-2Q,dharmapuri district,32,7336.0
tamil-nadu,2020-2Q,thoothukkudi district,47,10490.0
tamil-nadu,2020-2Q,thanjavur district,68,14512.0
tamil-nadu,2020-2Q,madurai district,128,27235.0
tamil-nadu,2020-2Q,tiruvannamalai district,66,13467.0
tamil-nadu,2020-2Q,salem district,89,18963.0
tamil-nadu,2020-2Q,nagapattinam district,22,5537.0
tamil-nadu,2020-2Q,tirupathur district,30,7007.0
tamil-nadu,2020-2Q,ariyalur district,11,2859.0
tamil-nadu,2020-2Q,chennai district,1251,220843.0
tamil-nadu,2020-2Q,the nilgiris district,30,6407.0
tamil-nadu,2020-2Q,erode district,103,21613.0
tamil-nadu,2020-2Q,karur district,23,4958.0
tamil-nadu,2020-2Q,kallakkurichi district,29,6377.0
tamil-nadu,2020-2Q,viluppuram district,64,15640.0
tamil-nadu,2020-2Q,pudukkottai district,11,2554.0
tamil-nadu,2020-2Q,perambalur district,9,2305.0
tamil-nadu,2020-2Q,coimbatore district,404,84687.0
tamil-nadu,2020-2Q,virudhunagar district,50,12975.0
tamil-nadu,2020-2Q,dindigul district,34,8003.0
tamil-nadu,2020-2Q,sivaganga district,16,3629.0
tamil-nadu,2020-2Q,tenkasi district,12,2874.0
tamil-nadu,2020-2Q,chengalpattu district,922,167660.0
tamil-nadu,2020-2Q,kanniyakumari district,37,8107.0
tamil-nadu,2020-2Q,tirunelveli district,30,7230.0
tamil-nadu,2020-2Q,thiruvallur district,723,141152.0
tamil-nadu,2020-2Q,theni district,23,5166.0
tamil-nadu,2020-2Q,ranipet district,57,12626.0
tamil-nadu,2020-2Q,namakkal district,38,9236.0
tamil-nadu,2020-2Q,vellore district,143,27782.0
tamil-nadu,2020-2Q,thiruvarur district,10,2197.0
dadra-&-nagar-haveli-&-daman-&-diu,2024-2Q,diu district,24,36956.0
dadra-&-nagar-haveli-&-daman-&-diu,2024-2Q,daman district,344,461012.0
dadra-&-nagar-haveli-&-daman-&-diu,2024-2Q,dadra and nagar haveli district,640,869291.0
dadra-&-nagar-haveli-&-daman-&-diu,2024-1Q,diu district,5,22350.0
dadra-&-nagar-haveli-&-daman-&-diu,2024-1Q,daman district,417,686036.0
dadra-&-nagar-haveli-&-daman-&-diu,2024-1Q,dadra and nagar haveli district,873,1200123.0
dadra-&-nagar-haveli-&-daman-&-diu,2021-4Q,diu district,9,38035.0
dadra-&-nagar-haveli-&-daman-&-diu,2021-4Q,daman district,168,179850.0
dadra-&-nagar-haveli-&-daman-&-diu,2021-4Q,dadra and nagar haveli district,244,207499.0
dadra-&-nagar-haveli-&-daman-&-diu,2021-3Q,diu district,12,3872.0
dadra-&-nagar-haveli-&-daman-&-diu,2021-3Q,daman district,157,143938.0
dadra-&-nagar-haveli-&-daman-&-diu,2021-3Q,dadra and nagar haveli district,191,125786.0
dadra-&-nagar-haveli-&-daman-&-diu,2021-2Q,diu district,6,2858.0
dadra-&-nagar-haveli-&-daman-&-diu,2021-2Q,daman district,141,165741.0
dadra-&-nagar-haveli-&-daman-&-diu,2021-2Q,dadra and nagar haveli district,221,107039.0
dadra-&-nagar-haveli-&-daman-&-diu,2021-1Q,diu district,17,35568.0
dadra-&-nagar-haveli-&-daman-&-diu,2021-1Q,daman district,234,150144.0
dadra-&-nagar-haveli-&-daman-&-diu,2021-1Q,dadra and nagar haveli district,216,99979.0
dadra-&-nagar-haveli-&-daman-&-diu,2022-4Q,diu district,23,67147.0
dadra-&-nagar-haveli-&-daman-&-diu,2022-4Q,daman district,238,442560.0
dadra-&-nagar-haveli-&-daman-&-diu,2022-4Q,dadra and nagar haveli district,610,762921.0
dadra-&-nagar-haveli-&-daman-&-diu,2022-3Q,diu district,11,24276.0
dadra-&-nagar-haveli-&-daman-&-diu,2022-3Q,daman district,177,366241.0
dadra-&-nagar-haveli-&-daman-&-diu,2022-3Q,dadra and nagar haveli district,519,593259.0
dadra-&-nagar-haveli-&-daman-&-diu,2022-2Q,diu district,11,45554.0
dadra-&-nagar-haveli-&-daman-&-diu,2022-2Q,daman district,167,286329.0
dadra-&-nagar-haveli-&-daman-&-diu,2022-2Q,dadra and nagar haveli district,260,354974.0
dadra-&-nagar-haveli-&-daman-&-diu,2022-1Q,diu district,15,45756.0
dadra-&-nagar-haveli-&-daman-&-diu,2022-1Q,daman district,197,337912.0
dadra-&-nagar-haveli-&-daman-&-diu,2022-1Q,dadra and nagar haveli district,281,337073.0
dadra-&-nagar-haveli-&-daman-&-diu,2023-4Q,diu district,14,65268.0
dadra-&-nagar-haveli-&-daman-&-diu,2023-4Q,daman district,360,601684.0
dadra-&-nagar-haveli-&-daman-&-diu,2023-4Q,dadra and nagar haveli district,833,1306915.0
dadra-&-nagar-haveli-&-daman-&-diu,2023-3Q,diu district,20,44429.0
dadra-&-nagar-haveli-&-daman-&-diu,2023-3Q,daman district,349,511452.0
dadra-&-nagar-haveli-&-daman-&-diu,2023-3Q,dadra and nagar haveli district,600,777222.0
dadra-&-nagar-haveli-&-daman-&-diu,2023-2Q,diu district,27,86164.0
dadra-&-nagar-haveli-&-daman-&-diu,2023-2Q,daman district,175,350870.0
dadra-&-nagar-haveli-&-daman-&-diu,2023-2Q,dadra and nagar haveli district,492,621719.0
dadra-&-nagar-haveli-&-daman-&-diu,2023-1Q,diu district,16,56360.0
dadra-&-nagar-haveli-&-daman-&-diu,2023-1Q,daman district,185,348075.0
dadra-&-nagar-haveli-&-daman-&-diu,2023-1Q,dadra and nagar haveli district,598,810733.0
dadra-&-nagar-haveli-&-daman-&-diu,2020-4Q,diu district,6,1738.0
dadra-&-nagar-haveli-&-daman-&-diu,2020-4Q,daman district,115,95653.0
dadra-&-nagar-haveli-&-daman-&-diu,2020-4Q,dadra and nagar haveli district,111,52122.0
dadra-&-nagar-haveli-&-daman-&-diu,2020-3Q,diu district,3,101.0
dadra-&-nagar-haveli-&-daman-&-diu,2020-3Q,daman district,87,20588.0
dadra-&-nagar-haveli-&-daman-&-diu,2020-3Q,dadra and nagar haveli district,167,44815.0
dadra-&-nagar-haveli-&-daman-&-diu,2020-2Q,diu district,4,796.0
dadra-&-nagar-haveli-&-daman-&-diu,2020-2Q,daman district,52,9916.0
dadra-&-nagar-haveli-&-daman-&-diu,2020-2Q,dadra and nagar haveli district,595,90317.0
meghalaya,2024-2Q,north garo hills district,38,85255.0
meghalaya,2024-2Q,south west khasi hills district,5,5257.0
meghalaya,2024-2Q,west garo hills district,261,534831.0
meghalaya,2024-2Q,south garo hills district,42,94856.0
meghalaya,2024-2Q,east jaintia hills district,52,77621.0
meghalaya,2024-2Q,south west garo hills district,31,60748.0
meghalaya,2024-2Q,east khasi hills district,590,1014087.0
meghalaya,2024-2Q,east garo hills district,54,130217.0
meghalaya,2024-2Q,ribhoi district,119,199931.0
meghalaya,2024-2Q,west jaintia hills district,25,76033.0
meghalaya,2024-2Q,west khasi hills district,18,39171.0
meghalaya,2024-1Q,north garo hills district,44,77261.0
meghalaya,2024-1Q,south west khasi hills district,5,8649.0
meghalaya,2024-1Q,west garo hills district,270,489582.0
meghalaya,2024-1Q,south garo hills district,50,127716.0
meghalaya,2024-1Q,east jaintia hills district,66,91008.0
meghalaya,2024-1Q,south west garo hills district,30,80674.0
meghalaya,2024-1Q,east khasi hills district,334,707606.0
meghalaya,2024-1Q,east garo hills district,47,102190.0
meghalaya,2024-1Q,ribhoi district,142,197365.0
meghalaya,2024-1Q,west jaintia hills district,27,71138.0
meghalaya,2024-1Q,west khasi hills district,15,33918.0
meghalaya,2021-4Q,north garo hills district,4,11746.0
meghalaya,2021-4Q,west garo hills district,34,57545.0
meghalaya,2021-4Q,south garo hills district,2,1560.0
meghalaya,2021-4Q,east jaintia hills district,14,22910.0
meghalaya,2021-4Q,south west garo hills district,3,2258.0
meghalaya,2021-4Q,east khasi hills district,132,226912.0
meghalaya,2021-4Q,east garo hills district,17,23121.0
meghalaya,2021-4Q,ribhoi district,44,89673.0
meghalaya,2021-4Q,west jaintia hills district,5,4459.0
meghalaya,2021-4Q,west khasi hills district,8,11428.0
meghalaya,2021-3Q,north garo hills district,1,3541.0
meghalaya,2021-3Q,south west khasi hills district,1,48.0
meghalaya,2021-3Q,west garo hills district,30,34620.0
meghalaya,2021-3Q,south garo hills district,1,5505.0
meghalaya,2021-3Q,east jaintia hills district,15,15522.0
meghalaya,2021-3Q,south west garo hills district,5,1646.0
meghalaya,2021-3Q,east khasi hills district,52,83975.0
meghalaya,2021-3Q,east garo hills district,7,19560.0
meghalaya,2021-3Q,ribhoi district,24,48286.0
meghalaya,2021-3Q,west jaintia hills district,3,1851.0
meghalaya,2021-2Q,north garo hills district,3,1533.0
meghalaya,2021-2Q,south west khasi hills district,1,3445.0
meghalaya,2021-2Q,west garo hills district,33,26373.0
meghalaya,2021-2Q,south garo hills district,4,5328.0
meghalaya,2021-2Q,east jaintia hills district,10,4393.0
meghalaya,2021-2Q,south west garo hills district,1,3495.0
meghalaya,2021-2Q,east khasi hills district,67,76168.0
meghalaya,2021-2Q,east garo hills district,2,7961.0
meghalaya,2021-2Q,ribhoi district,11,8597.0
meghalaya,2021-2Q,west jaintia hills district,6,10465.0
meghalaya,2021-2Q,west khasi hills district,1,676.0
meghalaya,2021-1Q,north garo hills district,3,4098.0
meghalaya,2021-1Q,south west khasi hills district,1,1223.0
meghalaya,2021-1Q,west garo hills district,24,28027.0
meghalaya,2021-1Q,south garo hills district,2,2697.0
meghalaya,2021-1Q,east jaintia hills district,11,1499.0
meghalaya,2021-1Q,south west garo hills district,3,7495.0
meghalaya,2021-1Q,east khasi hills district,39,56235.0
meghalaya,2021-1Q,east garo hills district,3,5336.0
meghalaya,2021-1Q,ribhoi district,13,11849.0
meghalaya,2021-1Q,west jaintia hills district,3,2809.0
meghalaya,2021-1Q,west khasi hills district,5,7508.0
meghalaya,2022-4Q,north garo hills district,16,34009.0
meghalaya,2022-4Q,south west khasi hills district,1,56.0
meghalaya,2022-4Q,west garo hills district,137,307812.0
meghalaya,2022-4Q,south garo hills district,21,40872.0
meghalaya,2022-4Q,east jaintia hills district,26,16575.0
meghalaya,2022-4Q,south west garo hills district,6,14977.0
meghalaya,2022-4Q,east khasi hills district,293,521881.0
meghalaya,2022-4Q,east garo hills district,24,91125.0
meghalaya,2022-4Q,ribhoi district,91,143065.0
meghalaya,2022-4Q,west jaintia hills district,8,7150.0
meghalaya,2022-4Q,west khasi hills district,4,12007.0
meghalaya,2022-3Q,north garo hills district,12,33084.0
meghalaya,2022-3Q,south west khasi hills district,4,2956.0
meghalaya,2022-3Q,west garo hills district,177,337886.0
meghalaya,2022-3Q,south garo hills district,19,40323.0
meghalaya,2022-3Q,east jaintia hills district,12,16091.0
meghalaya,2022-3Q,south west garo hills district,13,20819.0
meghalaya,2022-3Q,east khasi hills district,267,427341.0
meghalaya,2022-3Q,east garo hills district,18,51275.0
meghalaya,2022-3Q,ribhoi district,67,93271.0
meghalaya,2022-3Q,west jaintia hills district,7,11586.0
meghalaya,2022-3Q,west khasi hills district,4,4859.0
meghalaya,2022-2Q,north garo hills district,11,16292.0
meghalaya,2022-2Q,west garo hills district,68,181815.0
meghalaya,2022-2Q,south garo hills district,8,25969.0
meghalaya,2022-2Q,east jaintia hills district,16,56384.0
meghalaya,2022-2Q,south west garo hills district,2,1461.0
meghalaya,2022-2Q,east khasi hills district,190,337842.0
meghalaya,2022-2Q,east garo hills district,16,43473.0
meghalaya,2022-2Q,ribhoi district,54,94630.0
meghalaya,2022-2Q,west jaintia hills district,7,9236.0
meghalaya,2022-2Q,west khasi hills district,7,21992.0
meghalaya,2022-1Q,north garo hills district,8,25357.0
meghalaya,2022-1Q,south west khasi hills district,2,16943.0
meghalaya,2022-1Q,west garo hills district,77,173099.0
meghalaya,2022-1Q,south garo hills district,3,2411.0
meghalaya,2022-1Q,east jaintia hills district,17,24138.0
meghalaya,2022-1Q,south west garo hills district,6,8854.0
meghalaya,2022-1Q,east khasi hills district,133,309643.0
meghalaya,2022-1Q,east garo hills district,16,39737.0
meghalaya,2022-1Q,ribhoi district,59,103790.0
meghalaya,2022-1Q,west jaintia hills district,9,16740.0
meghalaya,2022-1Q,west khasi hills district,7,8499.0
meghalaya,2023-4Q,north garo hills district,29,57154.0
meghalaya,2023-4Q,south west khasi hills district,4,10473.0
meghalaya,2023-4Q,west garo hills district,190,460215.0
meghalaya,2023-4Q,south garo hills district,26,51357.0
meghalaya,2023-4Q,east jaintia hills district,33,60016.0
meghalaya,2023-4Q,south west garo hills district,28,73117.0
meghalaya,2023-4Q,east khasi hills district,328,751846.0
meghalaya,2023-4Q,east garo hills district,25,66170.0
meghalaya,2023-4Q,ribhoi district,117,226411.0
meghalaya,2023-4Q,west jaintia hills district,15,58030.0
meghalaya,2023-4Q,west khasi hills district,11,28575.0
meghalaya,2023-3Q,north garo hills district,28,70050.0
meghalaya,2023-3Q,south west khasi hills district,3,8891.0
meghalaya,2023-3Q,west garo hills district,202,435530.0
meghalaya,2023-3Q,south garo hills district,50,129643.0
meghalaya,2023-3Q,east jaintia hills district,25,28532.0
meghalaya,2023-3Q,south west garo hills district,22,63789.0
meghalaya,2023-3Q,east khasi hills district,331,624099.0
meghalaya,2023-3Q,east garo hills district,33,120461.0
meghalaya,2023-3Q,ribhoi district,80,163300.0
meghalaya,2023-3Q,west jaintia hills district,24,59482.0
meghalaya,2023-3Q,west khasi hills district,11,24299.0
meghalaya,2023-2Q,north garo hills district,47,98259.0
meghalaya,2023-2Q,south west khasi hills district,1,1289.0
meghalaya,2023-2Q,west garo hills district,182,376421.0
meghalaya,2023-2Q,south garo hills district,36,103306.0
meghalaya,2023-2Q,east jaintia hills district,39,97347.0
meghalaya,2023-2Q,south west garo hills district,21,34171.0
meghalaya,2023-2Q,east khasi hills district,274,524055.0
meghalaya,2023-2Q,east garo hills district,26,74870.0
meghalaya,2023-2Q,ribhoi district,84,175643.0
meghalaya,2023-2Q,west jaintia hills district,12,30531.0
meghalaya,2023-2Q,west khasi hills district,8,35685.0
meghalaya,2023-1Q,north garo hills district,18,57265.0
meghalaya,2023-1Q,south west khasi hills district,3,16268.0
meghalaya,2023-1Q,west garo hills district,136,314828.0
meghalaya,2023-1Q,south garo hills district,22,54413.0
meghalaya,2023-1Q,east jaintia hills district,22,41432.0
meghalaya,2023-1Q,south west garo hills district,14,32207.0
meghalaya,2023-1Q,east khasi hills district,229,426416.0
meghalaya,2023-1Q,east garo hills district,21,46262.0
meghalaya,2023-1Q,ribhoi district,82,146651.0
meghalaya,2023-1Q,west jaintia hills district,6,29690.0
meghalaya,2023-1Q,west khasi hills district,9,22091.0
meghalaya,2020-4Q,north garo hills district,1,33.0
